Set Folder,File Name,Convergence,a,b,c,alpha,beta,gamma,Formula,Ga_count,N_count,Energy,Spacegroup
set_3,mp-1073780-MgSi-GaN,YES,4.274225845,4.273443465,6.762572432,71.6558541,90.03541122,90.06353227,Ga6N6,6,6,-68.18239977,P 1
set_3,mp-1073777-MgSi-GaN,YES,6.640711322,6.640711322,8.796472633,64.04774082,64.04774082,25.42686275,Ga6N6,6,6,-65.58436584,C m
set_3,mp-1129-ScIr-GaN_swapped_randomly_scaled,YES,5.515917085,2.722631959,2.722631959,90,90,90,Ga2N2,2,2,-18.25283903,P 4/m m m
set_3,mp-1094337-MgTi-GaN_swapped,YES,4.655963634,5.863481486,3.408202514,90.00064291,90,90,Ga4N4,4,4,-46.83262969,P m
set_3,mp-1078557-PrPt-GaN,YES,2.918519785,5.494515865,5.682403341,90,90,90,Ga4N4,4,4,-45.35099243,P n m a
set_3,mp-1094654-MgGa-GaN_randomly_scaled,YES,3.247048006,6.494162221,3.247048006,60.00033725,60,60.00033725,Ga2N2,2,2,-24.33505767,R 3 m
set_3,mp-1080451-TbPd-GaN_swapped,YES,2.917729697,5.464915675,5.695136121,90,90,90,Ga4N4,4,4,-45.33988279,P n m a
set_3,mp-1094779-MgZn-GaN_swapped_randomly_scaled,YES,2.726672672,5.504020975,2.726672672,90,90,90,Ga2N2,2,2,-18.2546532,P 4/m m m
set_3,mp-11261-YAu-GaN_swapped_randomly_scaled,YES,2.733602678,5.467169257,2.733602678,90,90,90,Ga2N2,2,2,-18.1359073,P 4/m m m
set_3,mp-1097008-K2O2-GaN_swapped,YES,5.817843592,5.819759099,2.935170823,90,90,150.887693,Ga2N2,2,2,-21.84568307,P m
set_3,mp-1094391-YMg-GaN_swapped,YES,3.247586266,3.247586266,3.247586266,60,60,60,GaN,1,1,-12.16845244,F -4 3 m
set_3,mp-1094204-MgSb-GaN_swapped,YES,7.420951643,7.420951643,3.484389387,80.36450709,80.36450709,25.49697045,Ga3N3,3,3,-33.1126828,C m
set_3,mp-1128-SiIr-GaN_swapped,YES,3.228134281,6.721329731,5.682865116,90,90,90,Ga4N4,4,4,-45.01648665,P n m a
set_3,mp-1094115-Na2O2-GaN_swapped_randomly_scaled,YES,11.0022949,5.498869026,2.947731687,90,90,149.1656904,Ga4N4,4,4,-43.52807981,P 21/m
set_3,mp-1094347-MgTi-GaN_swapped,YES,3.004585985,5.507860003,8.669870462,90,90,90,Ga6N6,6,6,-67.93404972,P m c 21
set_3,mp-1094250-MgSn-GaN_swapped,YES,4.986715972,4.986715972,5.552125759,73.75350315,73.75350315,37.97550917,Ga3N3,3,3,-33.07299681,C m
set_3,mp-11249-LuAu-GaN,YES,2.736869893,2.736869893,2.736869893,90,90,90,GaN,1,1,-9.06754032,P m -3 m
set_3,mp-1094782-MgZn-GaN_swapped_randomly_scaled,YES,2.99265073,2.99265073,5.367135205,90,90,120,Ga2N2,2,2,-20.86748818,P -6 m 2
set_3,mp-11276-BeRh-GaN_swapped,YES,2.734393791,2.734393791,2.734393791,90,90,90,GaN,1,1,-9.073344,P m -3 m
set_3,mp-1073733-MgSi-GaN,YES,5.736174124,3.17535922,9.324972883,115.5525275,111.1992774,79.71338288,Ga6N6,6,6,-68.39302996,P 1
set_3,mp-1094715-MgSb-GaN_swapped_randomly_scaled,YES,6.058770011,3.027048913,4.268973695,90,90,90,Ga4N4,4,4,-45.45673301,P m m n
set_3,mp-1094585-MgSb-GaN_swapped,YES,7.921550203,7.921550203,3.184026624,90,90,158.9062822,Ga3N3,3,3,-31.99511654,A m m 2
set_3,mp-1102-LuN-GaN_randomly_scaled,YES,6.053071614,3.026533099,3.026533099,60,60.0000296,60.0000296,Ga2N2,2,2,-22.72062625,F m -3 m
set_3,mp-1094342-MgTi-GaN_swapped,YES,4.271918863,4.276813763,4.281879778,90,90,90,Ga4N4,4,4,-45.48130778,P b c m
set_3,mp-1095275-GeP-GaN,YES,8.037314793,8.037314793,7.824881201,60.17244186,60.17244186,23.40840786,Ga6N6,6,6,-70.57494496,C 2/m
set_3,mp-1078836-KI-GaN_swapped_randomly_scaled,YES,3.014340867,6.023063934,5.112170343,90,90,120.0076753,Ga4N4,4,4,-44.37498058,P 21/m
set_3,mp-1079910-SiTc-GaN,YES,4.588242837,4.588242837,4.588242837,90,90,90,Ga4N4,4,4,-48.62447038,P 21 3
set_3,mp-1079128-CrBi-GaN_randomly_scaled,YES,5.206984069,6.042751452,5.118309217,92.92740975,90.00170454,90.00053117,Ga8N8,8,8,-88.80277283,P 1
set_3,mp-1094115-Na2O2-GaN,YES,5.516974917,5.516974917,2.94379273,90,90,149.2582925,Ga2N2,2,2,-21.76091536,C m c m
set_3,mp-1094788-MgZn-GaN_swapped,YES,3.38672014,3.38672014,4.701390506,90,90,120,Ga2N2,2,2,-23.41612674,P -3 m 1
set_3,mp-11322-ZrSi-GaN,YES,3.027381528,3.026041535,4.279123547,89.95980119,90,90,Ga2N2,2,2,-22.72688958,P 21/m
set_3,mp-1094672-MgGa-GaN,YES,7.905252571,7.904649633,3.176021713,90,90,158.8212112,Ga3N3,3,3,-32.01158405,P m
set_3,mp-1094493-MgZn-GaN_swapped,YES,7.067440247,7.067440247,3.284074749,76.81904519,76.81904519,26.73047203,Ga3N3,3,3,-36.29150537,C m
set_3,mp-1094027-TmTe-GaN_swapped,YES,3.007063542,3.009255084,5.104853981,89.99088489,90.00851533,120.0334816,Ga2N2,2,2,-22.1883858,P 1
set_3,mp-1103186-AsS-GaN,YES,5.209292234,5.209292234,5.94928343,90,90,114.836718,Ga6N6,6,6,-69.52017848,C m c 21
set_3,mp-11180-NaC-GaN,YES,3.020241819,4.088437158,4.088437158,81.05500392,68.2670496,68.2670496,Ga2N2,2,2,-20.42716255,C m
set_3,mp-1094963-CeMg-GaN_randomly_scaled,YES,5.622053224,6.475473621,2.868545522,90,90,90,Ga4N4,4,4,-41.36010342,P m m a
set_3,mp-1094701-YMg-GaN_swapped,YES,3.868798507,2.733146433,3.853275895,90,90,90,Ga2N2,2,2,-18.21254899,P m m a
set_3,mp-1078609-SrN-GaN_randomly_scaled,YES,6.054368355,4.271499878,6.045618746,89.99982147,90,90,Ga8N8,8,8,-90.94212132,P m
set_3,mp-1073-CaCd-GaN_swapped,YES,2.73574389,2.73574389,2.73574389,90,90,90,GaN,1,1,-9.06832899,P m -3 m
set_3,mp-1078899-LuNi-GaN_swapped,YES,3.329922142,5.504368167,6.047968712,89.99980101,90,90,Ga4N4,4,4,-47.57613049,P m
set_3,mp-1073822-MgSi-GaN,YES,3.323214385,5.826046344,8.042949417,77.08584764,91.54671914,94.66650743,Ga6N6,6,6,-67.72558212,P 1
set_3,mp-1094200-MgSn-GaN_swapped,YES,10.88736498,10.88736498,2.840548398,90,90,164.951395,Ga3N3,3,3,-31.06674481,A m m 2
set_3,mp-1071319-ZnTe-GaN_swapped,YES,3.178390015,3.178390015,7.490711406,89.99849016,90.00150984,120.0097841,Ga3N3,3,3,-34.44471297,C 2
set_3,mp-1096829-BPt-GaN_swapped,YES,3.009381624,3.009381624,5.110757399,90,90,120,Ga2N2,2,2,-22.18129813,P 63/m m c
set_3,mp-1094668-MgSb-GaN,YES,2.761888978,2.761888978,2.666221107,90,90,90,GaN,1,1,-9.10313561,P 4/m m m
set_3,mp-10903-AlPt-GaN_randomly_scaled,YES,5.522893902,2.719196578,2.719196578,90,90,90,Ga2N2,2,2,-18.24479804,P 4/m m m
set_3,mp-1094882-MgZr-GaN,YES,2.999908477,2.999908477,2.683032681,90,90,120,GaN,1,1,-10.4012863,P -6 m 2
set_3,mp-1077026-YSi-GaN,YES,5.245858147,5.245858147,2.799260264,90,90,120,Ga3N3,3,3,-32.26782628,P -6 2 m
set_3,mp-1094648-MgGa-GaN_randomly_scaled,YES,7.232459623,7.232459623,7.8424025,90,90,154.3153064,Ga6N6,6,6,-62.83954725,A m m 2
set_3,mp-1094703-ZrSn-GaN_swapped,YES,3.021499505,3.02760673,4.272037232,90,90,90,Ga2N2,2,2,-22.72575344,P m m n
set_3,mp-1094420-YMg-GaN,YES,3.253605451,3.253605451,8.081946595,78.51098675,78.51098675,54.56949353,Ga3N3,3,3,-34.52490078,C m
set_3,mp-1096986-HC-GaN,YES,2.865578285,2.865578285,6.806121963,90,90,120,Ga2N2,2,2,-16.76566412,P -3 m 1
set_3,mp-1097008-K2O2-GaN,YES,5.832958014,5.832761754,2.937067357,90,90,151.0137655,Ga2N2,2,2,-21.84596003,P 21/m
set_3,mp-11237-ScAg-GaN,YES,2.736708897,2.736708897,2.736708897,90,90,90,GaN,1,1,-9.13039641,P m -3 m
set_3,mp-1099-NiGe-GaN_randomly_scaled,YES,6.6445512,6.011850319,5.522324025,90,90,90,Ga8N8,8,8,-95.06318566,P n m a
set_3,mp-1077107-HgO-GaN_randomly_scaled,YES,6.040902656,3.020797239,7.411376091,89.99222447,90.01606047,120.0030667,Ga6N6,6,6,-68.21983829,P 1
set_3,mp-1079128-CrBi-GaN_swapped,YES,5.572261129,3.247718451,6.457314742,120.164299,90,90,Ga4N4,4,4,-48.3207425,P c
set_3,mp-1094346-MgTi-GaN_swapped,YES,3.295457038,5.978035993,8.417711937,69.6089382,90,90,Ga6N6,6,6,-66.93464532,P m
set_3,mp-1094390-MgTi-GaN_randomly_scaled,YES,6.131553539,6.804650091,6.881792159,90,90,90,Ga8N8,8,8,-76.98578212,P m m 2
set_3,mp-1094974-MgZr-GaN_swapped_randomly_scaled,YES,2.696473566,5.467269673,2.787715711,90,90,90,Ga2N2,2,2,-18.18287364,P m m m
set_3,mp-1120782-VBi-GaN_swapped,YES,3.004777686,5.106684179,5.213219977,90,90,90,Ga4N4,4,4,-44.38552272,P n a 21
set_3,mp-10760-MgSe-GaN,YES,3.026345177,3.026345177,3.026345177,60,60,60,GaN,1,1,-11.36744465,F m -3 m
set_3,mp-1094858-MgGa-GaN,YES,3.396432216,3.396432216,4.674376235,90,90,120,Ga2N2,2,2,-23.42533956,P -3 m 1
set_3,mp-1094402-YMg-GaN_swapped_randomly_scaled,YES,3.023745458,6.047535925,3.023745458,60.00024619,60,60.00024619,Ga2N2,2,2,-22.71997746,R -3 m
set_3,mp-1094278-ZrSn-GaN_swapped,YES,3.093886277,5.474170973,9.033012635,90,90,90,Ga6N6,6,6,-68.13236251,P m c 21
set_3,mp-10908-AlRe-GaN,YES,2.736717474,2.736717474,2.736717474,90,90,90,GaN,1,1,-9.1217237,P m -3 m
set_3,mp-1099-NiGe-GaN_swapped,YES,3.008987567,5.106673954,5.218492202,90,90,90,Ga4N4,4,4,-44.37238248,P n m a
set_3,mp-1094407-YMg-GaN,YES,7.916322436,7.916322436,3.180053896,90,90,158.8554135,Ga3N3,3,3,-31.95822278,A m m 2
set_3,mp-1084830-LaGe-GaN_swapped,YES,3.053410206,4.660412239,7.023135885,90,102.5762849,90,Ga4N4,4,4,-40.01131145,P 21/m
set_3,mp-11180-NaC-GaN_swapped_randomly_scaled,YES,6.415233209,5.099054436,5.099054436,44.03323747,71.66347155,71.66347155,Ga4N4,4,4,-42.15631536,C m
set_3,mp-1073859-MgSi-GaN_swapped,YES,5.289290688,3.142734188,9.598965796,109.3476809,90.11764416,90.18037934,Ga6N6,6,6,-69.26298589,P 1
set_3,mp-1094889-LiMg-GaN,YES,2.736646532,2.736646532,2.736646532,90,90,90,GaN,1,1,-9.13032485,P m -3 m
set_3,mp-1094675-LiMg-GaN,YES,2.822310891,6.339057819,2.880434334,90,90,90,Ga2N2,2,2,-20.62144029,P m m a
set_3,mp-1094739-LaMg-GaN,YES,2.81836689,6.756265266,2.865276776,90,90,90,Ga2N2,2,2,-20.77450586,P m m a
set_3,mp-1080709-NdAu-GaN,YES,2.919868662,5.522703231,5.673725468,90,90,90,Ga4N4,4,4,-45.35049983,P n m a
set_3,mp-1094180-HfMg-GaN_swapped,YES,3.027495403,3.027495403,3.027495403,60,60,60,GaN,1,1,-11.36804285,F m -3 m
set_3,mp-10903-AlPt-GaN_swapped_randomly_scaled,YES,5.522885485,2.719203172,2.719203172,90,90,90,Ga2N2,2,2,-18.24479844,P 4/m m m
set_3,mp-1104-LaMg-GaN,YES,2.736948994,2.736948994,2.736948994,90,90,90,GaN,1,1,-9.06859442,P m -3 m
set_3,mp-1094774-SrMg-GaN,YES,3.009443304,3.009443304,2.680421747,90,90,120,GaN,1,1,-10.38486309,P -6 m 2
set_3,mp-1094251-MgSn-GaN_swapped,YES,5.191768404,5.191770291,2.974850707,90,90,122.8423212,Ga3N3,3,3,-34.52324525,P m
set_3,mp-1080709-NdAu-GaN_swapped_randomly_scaled,YES,6.043280517,4.276317682,6.047340828,90,90,90,Ga8N8,8,8,-90.95033289,P n m a
set_3,mp-1094770-MgZr-GaN,YES,2.823184071,6.468843071,2.871925544,90,90,90,Ga2N2,2,2,-20.65104058,P m m a
set_3,mp-1094780-HfMg-GaN_swapped_randomly_scaled,YES,5.620617921,6.430982223,2.871864973,90,90,90,Ga4N4,4,4,-41.34262774,P m m a
set_3,mp-1078526-GaPd-GaN_randomly_scaled,YES,8.552963775,4.274863347,4.274113992,90.0001134,90.00168375,89.99955317,Ga8N8,8,8,-90.92481244,P 1
set_3,mp-1094648-MgGa-GaN_swapped,YES,7.244271164,7.244271164,3.91841418,90,90,154.3976485,Ga3N3,3,3,-31.42630839,A m m 2
set_3,mp-1094883-MgGa-GaN_randomly_scaled,YES,5.552047972,2.746735563,2.671952883,90,90,90,Ga2N2,2,2,-18.21054404,P m m m
set_3,mp-10908-AlRe-GaN_randomly_scaled,YES,2.720278736,2.720278736,5.520977872,90,90,90,Ga2N2,2,2,-18.24292147,P 4/m m m
set_3,mp-10760-MgSe-GaN_randomly_scaled,YES,6.053638005,3.022337763,3.022337763,60,60.04896284,60.04896284,Ga2N2,2,2,-22.73996898,R -3 m
set_3,mp-1094523-YMg-GaN_swapped,YES,5.392907442,5.392907442,3.181061779,90.29470964,90.29470964,64.52166544,Ga3N3,3,3,-34.28688474,C 2
set_3,mp-1100452-MgSi-GaN_swapped,YES,5.523229578,5.523229578,10.16427219,70.59088751,70.59088751,31.46872781,Ga6N6,6,6,-66.55435484,C 2/m
set_3,mp-11237-ScAg-GaN_swapped_randomly_scaled,YES,2.721673551,2.721673551,5.507098667,90,90,90,Ga2N2,2,2,-18.26012982,P 4/m m m
set_3,mp-1073852-MgSi-GaN_swapped,YES,4.27499854,4.279980508,6.758930569,89.994153,71.62507714,89.98390311,Ga6N6,6,6,-68.20850321,P -1
set_3,mp-1096941-CuS-GaN,YES,3.253543189,3.253543189,4.993736982,90,90,120,GaN,1,1,-11.32979031,P 3 m 1
set_3,mp-1078816-SN-GaN,YES,5.475196036,2.917198223,5.697689545,88.02520378,90,90,Ga4N4,4,4,-45.3505023,P 21/c
set_3,mp-1086-TaC-GaN_swapped_randomly_scaled,YES,3.025142089,6.050516018,3.025142089,60.00126752,60,60.00126752,Ga2N2,2,2,-22.7150533,R -3 m
set_3,mp-1079783-EuAl-GaN,YES,5.940570987,5.940570987,2.936002657,90,90,151.5349729,Ga2N2,2,2,-21.85483897,C m c m
set_3,mp-1080525-FeB-GaN_randomly_scaled,YES,5.883883995,2.941900008,10.17416072,98.28124354,98.28724147,89.99895133,Ga8N8,8,8,-86.0652184,P 1
set_3,mp-1103186-AsS-GaN_swapped,YES,5.234626179,5.234626179,5.064352756,90,90,111.8927416,Ga6N6,6,6,-68.28412639,C m c 21
set_3,mp-1079083-SiPd-GaN,YES,5.288968809,5.288939277,5.289688309,100.7116072,100.7096871,128.9397517,Ga4N4,4,4,-45.79198645,P 1
set_3,mp-11228-YAl-GaN_randomly_scaled,YES,3.025345977,6.052825384,5.241783931,90,125.2141264,90,Ga4N4,4,4,-45.46911463,P 21/m
set_3,mp-1097017-KFe-GaN_swapped,YES,5.038163558,5.038163558,2.87211147,90.33177373,90.33177373,122.430512,Ga2N2,2,2,-17.24184865,C 2/c
set_3,mp-1078607-BiSe-GaN,YES,8.036116974,5.648082866,6.510482779,29.93690292,90.00682275,89.99673724,Ga4N4,4,4,-45.31176478,P -1
set_3,mp-1078831-KAs-GaN,YES,3.016579242,5.200950306,5.266997617,90,90,90,Ga4N4,4,4,-42.47935033,P b c m
set_3,mp-11258-TbAu-GaN_swapped_randomly_scaled,YES,2.733618683,2.733618683,5.467189715,90,90,90,Ga2N2,2,2,-18.1359211,P 4/m m m
set_3,mp-1087-SrS-GaN_swapped,YES,3.024174718,3.024174718,3.024173504,60,60,60,GaN,1,1,-11.35976389,F m -3 m
set_3,mp-1080443-YCu-GaN_swapped,YES,3.024638837,4.268599832,6.052597526,90,90,90,Ga4N4,4,4,-45.45209352,P n m a
set_3,mp-11364-TiCu-GaN,YES,2.736666713,2.736666713,2.736666713,90,90,90,GaN,1,1,-9.12217467,P m -3 m
set_3,mp-1094701-YMg-GaN,YES,3.865879411,2.73286405,3.853558587,90,90,90,Ga2N2,2,2,-18.21260721,P m m a
set_3,mp-1080659-OsC-GaN_swapped,YES,4.58657318,4.58657318,4.58657318,90,90,90,Ga4N4,4,4,-48.61298699,P 21 3
set_3,mp-1080443-YCu-GaN,YES,4.656875267,3.404000866,5.872589738,90,90,90,Ga4N4,4,4,-46.85340188,P n m a
set_3,mp-1073799-MgSi-GaN,YES,4.274613892,4.282894169,6.759960154,108.442582,90.05588132,89.99724078,Ga6N6,6,6,-68.20531563,P 1
set_3,mp-1094874-ZrSn-GaN_swapped_randomly_scaled,YES,2.732587771,5.465131869,2.732587771,90,90,90,Ga2N2,2,2,-18.13575494,P 4/m m m
set_3,mp-11255-PrAu-GaN_swapped,YES,2.735694933,2.735694933,2.735694933,90,90,90,GaN,1,1,-9.068236,P m -3 m
set_3,mp-1094661-MgGa-GaN,YES,5.585122582,5.585122582,3.245211845,73.44217054,73.44217054,48.63104588,Ga3N3,3,3,-36.42636163,C 2
set_3,mp-1094115-Na2O2-GaN_randomly_scaled,YES,5.515708835,11.04628473,2.950688069,90,90,149.2877352,Ga4N4,4,4,-43.52834791,P 21/m
set_3,mp-1094232-MgSn-GaN_randomly_scaled,YES,6.046359144,3.026272084,3.026272084,60,59.96615585,59.96615585,Ga2N2,2,2,-22.74178684,R -3 m
set_3,mp-1079143-CoGe-GaN_swapped,YES,3.681617991,5.537109485,5.537109485,74.84496052,88.58461268,88.58461268,Ga4N4,4,4,-37.94371826,C 2/m
set_3,mp-1078899-LuNi-GaN_randomly_scaled,YES,5.842360977,5.499010865,5.681840289,89.99868954,90,90,Ga8N8,8,8,-90.71725797,P m
set_3,mp-1079582-VIr-GaN,YES,2.851869987,7.340352475,7.340352475,137.07558,90,90,Ga4N4,4,4,-39.22324743,A m m 2
set_3,mp-1132-CdO-GaN_swapped_randomly_scaled,YES,3.02656629,6.053130039,3.02656629,59.99998611,60,59.99998611,Ga2N2,2,2,-22.72057059,F m -3 m
set_3,mp-1080120-FeSe-GaN_swapped,YES,4.653955812,3.403712,5.876772551,90,90,90,Ga4N4,4,4,-46.86152388,P n m a
set_3,mp-11335-BeSe-GaN_randomly_scaled,YES,6.047985102,3.024002666,3.024002666,60,59.99988935,59.99988935,Ga2N2,2,2,-22.72910294,R -3 m
set_3,mp-1080659-OsC-GaN,YES,4.590324876,4.590324876,4.590324876,90,90,90,Ga4N4,4,4,-48.61332742,P 21 3
set_3,mp-1078828-OsN-GaN_swapped,YES,6.925431493,6.925431493,4.680871641,90,90,153.0504495,Ga4N4,4,4,-43.47039347,C m c 21
set_3,mp-1094675-LiMg-GaN_swapped,YES,2.820976491,6.361556718,2.881180692,90,90,90,Ga2N2,2,2,-20.62142379,P m m a
set_3,mp-1094944-SrMg-GaN_randomly_scaled,YES,6.059826101,3.032763195,4.258535579,90,90,90,Ga4N4,4,4,-45.39462531,P m m n
set_3,mp-1094490-MgZn-GaN_swapped,YES,5.423615638,5.422580795,3.242800003,90,90,104.5627237,Ga3N3,3,3,-34.09398182,P m
set_3,mp-1078920-LaCu-GaN,YES,4.654773956,3.399438324,5.888194538,90,90,90,Ga4N4,4,4,-46.85828981,P n m a
set_3,mp-1094488-MgZn-GaN,YES,7.903172553,7.903172553,3.172702652,90,90,158.8046482,Ga3N3,3,3,-31.97251657,A m m 2
set_3,mp-11256-ScAu-GaN_swapped,YES,2.734760034,2.734760034,2.734760034,90,90,90,GaN,1,1,-9.1299766,P m -3 m
set_3,mp-1094308-SrMg-GaN_swapped,YES,10.88809875,10.88809875,2.843985992,90,90,165.0260424,Ga3N3,3,3,-31.20731448,A m m 2
set_3,mp-1094632-MgGa-GaN,YES,9.77319899,9.77319899,2.837855869,90,90,163.3608092,Ga3N3,3,3,-30.91454802,A m m 2
set_3,mp-1102036-NiP-GaN_swapped,YES,5.626850315,5.626850315,5.276831458,90,90,119.9500909,Ga6N6,6,6,-73.01033324,C m c 21
set_3,mp-1094850-MgGa-GaN_randomly_scaled,YES,2.99394965,2.99394965,5.366546348,90,90,119.9993558,Ga2N2,2,2,-20.87000195,A m m 2
set_3,mp-1094474-MgZn-GaN_swapped,YES,7.167634459,7.167634459,3.921664207,90,90,154.1378563,Ga3N3,3,3,-31.41829063,A m m 2
set_3,mp-11255-PrAu-GaN,YES,2.735694742,2.735694742,2.735694742,90,90,90,GaN,1,1,-9.068236,P m -3 m
set_3,mp-1101-TmAs-GaN_swapped_randomly_scaled,YES,3.027556999,6.055444784,3.027559431,60.00178043,60,60.00178043,Ga2N2,2,2,-22.74118921,R -3 m
set_3,mp-1094889-LiMg-GaN_randomly_scaled,YES,2.72191199,2.72191199,5.506945142,90,90,90,Ga2N2,2,2,-18.26000509,P 4/m m m
set_3,mp-1094894-MgTi-GaN_randomly_scaled,YES,3.004487158,5.98938079,2.682064767,90,90,120.1082754,Ga2N2,2,2,-20.78936619,P m
set_3,mp-1094974-MgZr-GaN,YES,2.728473878,2.728473878,2.740829581,90,90,90,GaN,1,1,-9.11261001,P 4/m m m
set_3,mp-1094180-HfMg-GaN_randomly_scaled,YES,3.027666885,6.055716131,3.027666885,60.00208865,60,60.00208865,Ga2N2,2,2,-22.74116998,R -3 m
set_3,mp-11249-LuAu-GaN_swapped,YES,2.736869871,2.736869871,2.736869871,90,90,90,GaN,1,1,-9.06754032,P m -3 m
set_3,mp-1094027-TmTe-GaN_randomly_scaled,YES,6.015681244,3.008427434,5.258334801,89.99265167,90.00731688,120.0091976,Ga4N4,4,4,-42.43911899,P 1
set_3,mp-1101926-EuAs-GaN_swapped,YES,5.198349565,5.198349565,5.269054444,90,90,120,Ga6N6,6,6,-63.61713605,P 3 1 m
set_3,mp-1087547-EuCu-GaN,YES,4.674230965,3.40056395,5.869624314,90.00274018,90.00004312,90.00005502,Ga4N4,4,4,-46.85374368,P m
set_3,mp-1120769-RuPt-GaN_swapped,YES,2.753676456,2.753676456,2.695491972,90,90,90,GaN,1,1,-9.08788783,P 4/m m m
set_3,mp-1097030-Li2O2-GaN_swapped,YES,2.747874165,2.747874165,2.662973425,90,90,90,GaN,1,1,-9.00817036,P 4/m m m
set_3,mp-11209-AlAs-GaN,YES,3.007305115,3.007305115,5.105142509,90,90,120,Ga2N2,2,2,-22.2028962,P 63/m m c
set_3,mp-1079131-VIr-GaN_swapped,YES,4.049258594,4.049258594,5.536118758,90,90,92.16207684,Ga4N4,4,4,-40.29509223,C m m m
set_3,mp-1078609-SrN-GaN,YES,3.027036959,4.269968366,6.046580916,89.99629677,90,90,Ga4N4,4,4,-45.47100295,P m
set_3,mp-1104-LaMg-GaN_swapped,YES,2.736946248,2.736946248,2.736946248,90,90,90,GaN,1,1,-9.06859451,P m -3 m
set_3,mp-1094232-MgSn-GaN,YES,3.021561046,3.021561046,3.021561046,60,60,60,GaN,1,1,-11.36826219,F m -3 m
set_3,mp-1094534-MgSb-GaN,YES,7.840350446,7.840350446,2.878146668,90,90,159.5942666,Ga3N3,3,3,-31.07214836,A m m 2
set_3,mp-1096804-AgH-GaN,YES,3.251829313,3.251829313,5.271594579,90,90,120,Ga2N2,2,2,-24.33621527,P 63 m c
set_3,mp-1123-HgS-GaN,YES,3.246578975,3.246578975,3.246578975,60,60,60,GaN,1,1,-12.17048412,F -4 3 m
set_3,mp-1094617-MgGa-GaN_swapped,YES,3.024402556,3.024402556,3.024404181,59.98542584,59.98542584,59.98531119,GaN,1,1,-11.36453623,C 2/m
set_3,mp-1094743-MgZr-GaN_randomly_scaled,YES,5.473508306,2.736753872,2.736753872,90,90,90,Ga2N2,2,2,-18.13546267,P m -3 m
set_3,mp-1094964-HfMg-GaN_swapped_randomly_scaled,YES,5.467430467,2.697442655,2.784726491,90,90,90,Ga2N2,2,2,-18.18144498,P m m m
set_3,mp-1094849-MgGa-GaN,YES,2.736013493,2.736013493,2.736013493,90,90,90,GaN,1,1,-9.12909223,P m -3 m
set_3,mp-1094332-SrMg-GaN,YES,5.230259086,5.230259086,4.287722549,65.82390153,65.82390153,33.5712707,Ga3N3,3,3,-34.11263719,C m
set_3,mp-1097924-MgSb-GaN_swapped,YES,2.98665622,2.98665622,2.686920264,90,90,120,GaN,1,1,-10.37028885,P -6 m 2
set_3,mp-1079783-EuAl-GaN_swapped,YES,6.100768187,6.100768187,2.940120573,90,90,152.2900731,Ga2N2,2,2,-21.85762515,C m c m
set_3,mp-1096993-HfC-GaN_swapped,YES,3.002553764,3.002553764,5.274362931,90,90,120,Ga2N2,2,2,-21.18591429,P 63/m m c
set_3,mp-1094894-MgTi-GaN_swapped,YES,2.994799167,2.994799167,2.685782607,90,90,120,GaN,1,1,-10.39150055,P -6 m 2
set_3,mp-1094505-MgZn-GaN_swapped,YES,5.728449021,5.728449021,2.943048295,89.60892051,89.60892051,29.54847939,Ga2N2,2,2,-21.81464765,C 2/m
set_3,mp-1078464-MnGe-GaN_randomly_scaled,YES,4.600357191,9.144218721,4.590737297,90.00045167,90,90,Ga8N8,8,8,-97.24639468,P 21
set_3,mp-1097-TaB-GaN,YES,2.950404855,2.920098106,5.474526824,105.2812246,90,90,Ga2N2,2,2,-21.7586539,P 21/m
set_3,mp-1095177-SiNi-GaN_swapped_randomly_scaled,YES,8.553632488,4.273648607,4.274024126,89.99979024,89.99684951,89.99964642,Ga8N8,8,8,-90.86551975,P 1
set_3,mp-1094479-MgZr-GaN,YES,3.021794466,3.021794466,3.021794466,60.08386828,60.08386828,60.08386828,GaN,1,1,-11.36404904,R -3 m
set_3,mp-1094250-MgSn-GaN,YES,7.09641605,7.09641605,5.248044024,97.33149309,97.33149309,26.64384755,Ga3N3,3,3,-32.50327282,C m
set_3,mp-1080485-NdPt-GaN,YES,2.91786739,5.446435436,5.706994989,90,90,90,Ga4N4,4,4,-45.34829608,P n m a
set_3,mp-1087-SrS-GaN_randomly_scaled,YES,3.021085542,3.021085542,6.042038736,59.99928845,59.99928845,60,Ga2N2,2,2,-22.71932298,R -3 m
set_3,mp-1094978-HfMg-GaN_swapped,YES,3.403223497,3.403223497,4.647074081,90,90,120,Ga2N2,2,2,-23.44325523,P 63/m m c
set_3,mp-1094093-NbC-GaN,YES,3.005917135,3.005917135,5.118324695,90,90,120,Ga2N2,2,2,-22.17926938,P 63/m m c
set_3,mp-1094488-MgZn-GaN_swapped,YES,7.905031268,7.905031268,3.173019746,90,90,158.811305,Ga3N3,3,3,-31.97258172,A m m 2
set_3,mp-1079240-LiAl-GaN_swapped,YES,3.462347307,3.462347307,9.870778228,90,90,120,Ga4N4,4,4,-33.20793644,P 63/m m c
set_3,mp-1094941-MgSb-GaN,YES,2.770609964,3.8366402,3.83703659,90,90,90,Ga2N2,2,2,-18.25112935,P m m a
set_3,mp-1120769-RuPt-GaN,YES,2.753618688,2.753618688,2.695618229,90,90,90,GaN,1,1,-9.08788844,P 4/m m m
